timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
227421,1.0024,-0.0879,0.1567,2.2583,-5.7373,-6.0425,0,Stand
227441,1.0039,-0.0854,0.1782,0.4272,-8.1177,-3.7231,0,Stand
227461,1.0078,-0.0806,0.1821,-0.7935,-7.9956,-2.0142,0,Stand
227481,0.9883,-0.0610,0.1807,-1.3428,-5.3101,-0.1221,0,Stand
227501,0.9741,-0.0474,0.2041,-1.2817,-2.1362,1.4648,0,Stand
227521,1.0039,-0.0474,0.1914,-2.0142,2.2583,2.4414,0,Stand
227541,1.0142,-0.0444,0.1865,-3.9673,-0.4883,2.6245,0,Stand
227561,1.0059,-0.0381,0.1914,-5.4321,-2.4414,2.4414,0,Stand
227581,0.9868,-0.0205,0.1909,-6.2256,-0.7935,1.4648,0,Stand
227601,0.9663,-0.0098,0.2007,-6.0425,3.1738,1.1597,0,Stand
227621,0.9448,-0.0049,0.1655,-6.4697,6.5308,1.5259,0,Stand
227641,0.9053,-0.0146,0.1255,-7.3242,3.9673,0.3662,0,Stand
227662,0.9326,-0.0337,0.1260,-8.0566,5.1270,0.1221,0,Stand
227681,0.9722,-0.0151,0.1484,-7.8125,7.0801,-0.7324,0,Stand
227701,0.9648,0.0029,0.1738,-7.2632,6.8359,-0.8545,0,Stand
227721,0.9814,0.0205,0.2168,-4.4556,7.2632,-0.8545,0,Stand
227741,0.9741,0.0356,0.2339,-1.7090,7.6294,-0.5493,0,Stand
227761,0.9609,0.0317,0.2314,1.7700,8.9111,0.9766,0,Stand
227781,1.0156,0.0103,0.2012,3.6011,7.3853,0.4272,0,Stand
227801,1.0313,-0.0039,0.1753,3.6621,3.1128,-1.0376,0,Stand
227822,1.0308,-0.0112,0.1782,3.8452,-0.3662,-2.2583,0,Stand
227841,0.9863,-0.0425,0.1675,3.1128,-3.0518,-2.0752,0,Stand
227861,0.9932,-0.0430,0.1328,2.0752,-1.4038,-6.5308,0,Stand
227882,0.9395,-0.0513,0.1396,1.3428,-1.5869,-3.1738,0,Stand
227902,1.0342,-0.0547,0.1914,2.1362,5.6763,-3.3569,0,Stand
227921,1.0264,-0.0283,0.1978,2.2583,4.6997,-3.9673,0,Stand
227941,0.9917,-0.0405,0.1841,1.8311,2.1362,-3.0518,0,Stand
227961,0.9878,-0.0396,0.1816,1.5869,0.3662,-3.2349,0,Stand
227981,0.9624,-0.0254,0.1768,1.8311,1.4038,-2.8076,0,Stand
228001,0.9478,-0.0171,0.1685,2.3193,5.0049,-1.4648,0,Stand
228021,0.9585,-0.0190,0.1748,3.4790,10.9253,-0.2441,0,Stand
228041,0.9570,-0.0151,0.1904,4.8218,17.0898,0.4272,0,Stand
228061,0.9727,-0.0151,0.2153,5.6763,22.0337,1.0376,0,Stand
228081,0.9766,-0.0117,0.2285,5.5542,22.1558,0.9766,0,Stand
228101,0.9668,-0.0044,0.2158,3.7842,15.6250,0.1221,0,Stand
228121,0.9595,-0.0024,0.2324,3.3569,14.0381,0.1221,0,Stand
228141,0.9697,0.0015,0.2515,4.3945,16.2354,-0.3052,0,Stand
228161,0.9609,0.0015,0.2520,4.8828,15.1978,-0.3052,0,Stand
228181,0.9790,-0.0103,0.2534,2.9907,7.5073,-0.1831,0,Stand
228201,0.9741,-0.0059,0.2441,3.9673,3.2959,-0.6714,0,Stand
228221,0.9629,-0.0049,0.2476,3.6621,-0.7935,-1.0986,0,Stand
228241,0.9663,0.0020,0.2485,4.8828,1.8921,-0.8545,0,Stand
