timestamp_ms,ax,ay,az,gx,gy,gz,label,label_name
101,-0.9961,-0.7847,-0.1284,-0.6104,18.1885,19.2871,7,FoG
102,-0.4585,-1.0156,0.0674,19.8364,37.2925,30.7617,7,FoG
103,0.1934,-1.1616,-0.0425,13.916,5.6763,34.3018,7,FoG
104,-0.4722,-0.8945,0.2266,0.3662,-28.3203,42.7856,7,FoG
105,-0.4268,-0.8906,0.3701,8.9722,-2.6855,33.3252,7,FoG
106,-0.2207,-0.8853,0.3232,5.7983,7.9346,20.4468,7,FoG
107,-0.2578,-0.9302,0.2344,-1.709,-4.0894,20.6299,7,FoG
108,-0.2358,-0.9541,0.1494,-2.8687,-9.4604,14.7095,7,FoG
109,-0.2524,-0.9561,0.1162,-2.7466,-16.8457,14.8926,7,FoG
110,-0.2905,-0.9629,0.1333,0.6714,-11.8408,13.6719,7,FoG
111,-0.2544,-0.9399,0.1987,2.2583,-6.2866,12.3291,7,FoG
112,-0.2734,-0.9331,0.228,1.3428,-5.8594,11.8408,7,FoG
113,-0.271,-0.9331,0.2231,0.7324,-3.418,11.0474,7,FoG
114,-0.25,-0.9463,0.2031,0.1221,-3.0518,11.2305,7,FoG
115,-0.2695,-0.9443,0.1802,0.1221,-2.5024,11.8408,7,FoG
116,-0.2773,-0.9551,0.1611,0.1831,-3.6621,13.1226,7,FoG
117,-0.271,-0.9512,0.1816,-0.1831,-5.127,13.855,7,FoG
118,-0.2744,-0.939,0.2061,-1.2207,-6.6528,13.9771,7,FoG
119,-0.2944,-0.9277,0.2231,-3.1128,-7.5073,14.1602,7,FoG
120,-0.2822,-0.9287,0.2183,-4.7607,-7.2021,13.5498,7,FoG
121,-0.3081,-0.9224,0.2051,-6.0425,-8.728,13.0005,7,FoG
122,-0.3062,-0.9272,0.1782,-5.6763,-7.6294,12.6343,7,FoG
123,-0.3013,-0.9438,0.1626,-4.2725,-5.188,11.7798,7,FoG
124,-0.2842,-0.9375,0.1772,-3.3569,-4.4556,11.8408,7,FoG
125,-0.2993,-0.9277,0.2017,-4.0894,-6.5308,13.3667,7,FoG
126,-0.293,-0.9209,0.209,-4.4556,-5.4932,13.855,7,FoG
127,-0.2949,-0.9316,0.2021,-5.3711,-5.5542,15.0757,7,FoG
128,-0.3193,-0.9399,0.1855,-6.5918,-4.0894,17.0288,7,FoG
129,-0.3262,-0.9155,0.1777,-6.4087,-4.3335,16.7236,7,FoG
130,-0.3525,-0.9175,0.1738,-5.9814,-3.54,17.0288,7,FoG
131,-0.3442,-0.9331,0.1626,-4.3335,1.0376,16.9678,7,FoG
132,-0.3506,-0.9199,0.1758,-4.0283,1.709,16.3574,7,FoG
133,-0.3638,-0.9214,0.1797,-4.5166,2.8076,16.6016,7,FoG
134,-0.3418,-0.9209,0.1919,-5.3101,3.479,16.8457,7,FoG
135,-0.3564,-0.9204,0.1714,-6.7749,2.9297,18.0664,7,FoG
136,-0.3818,-0.9126,0.1689,-7.3242,3.0518,19.2871,7,FoG
137,-0.373,-0.9258,0.1533,-6.5918,5.7373,20.813,7,FoG
138,-0.3965,-0.9189,0.1743,-6.0425,7.5073,22.3389,7,FoG
139,-0.4126,-0.9521,0.1606,-5.5542,14.5874,25.8179,7,FoG
140,-0.3408,-0.9849,0.1748,-4.3945,22.583,28.8086,7,FoG
141,-0.3208,-0.9507,0.1753,-6.6528,17.2119,34.4238,7,FoG
142,-0.3496,-0.9868,0.168,-8.5449,11.9019,44.7998,7,FoG
143,-0.3794,-1.0288,0.1802,-7.9956,14.5264,49.3164,7,FoG
144,-0.4419,-1.0557,0.2163,-5.9814,17.395,52.5513,7,FoG
145,-0.4956,-1.0493,0.2231,-4.2114,23.4375,56.7017,7,FoG
146,-0.4687,-1.0742,0.1938,-4.6387,32.5317,58.2275,7,FoG
147,-0.5137,-1.0239,0.2671,-7.5073,33.02,63.5376,7,FoG
148,-0.4536,-1.0381,0.2632,-7.1411,41.748,64.4531,7,FoG
149,-0.4502,-0.9565,0.2061,-9.0942,40.8936,66.8945,7,FoG
150,-0.4829,-0.8994,0.1865,-9.7046,43.8843,65.3687,7,FoG
151,-0.4717,-0.8589,0.2231,-8.9722,46.6309,60.9131,7,FoG
152,-0.3994,-0.8159,0.2739,-3.418,45.7764,51.2695,7,FoG
153,-0.2017,-0.8057,0.2383,5.4321,45.4712,33.6914,7,FoG
154,0.1113,-0.835,0.1929,5.6152,10.8643,10.8643,7,FoG
155,-0.0059,-0.7959,0.1812,0.3052,-33.9966,1.9531,7,FoG
156,-0.0342,-0.7993,0.1577,2.4414,-49.0112,-15.9302,7,FoG
157,-0.0527,-0.8262,0.1099,5.0049,-51.7578,-36.2549,7,FoG
158,-0.1094,-0.8052,0.103,5.0049,-53.1006,-54.5044,7,FoG
159,-0.1987,-0.8896,0.0991,5.4321,-52.002,-68.2983,7,FoG
160,-0.2217,-0.9067,0.1084,8.3618,-42.6025,-82.5806,7,FoG
161,-0.252,-0.9819,0.1069,9.2163,-38.208,-91.0034,7,FoG
162,-0.291,-1.0073,0.082,8.3618,-37.0483,-100.8911,7,FoG
